obs,statenum,casenum,vnumber,pnumber,atmcond,atmcond2,accday,accmon,caseyear,dayofweek,holiday,numfatal,rfun,age,ptype,sex
2459,36,992,1,1,1,0,21,11,2011,2,0,1,16,17,1,1
2460,36,993,0,1,10,0,19,12,2011,2,0,1,15,63,6,1
2461,36,993,1,1,10,0,19,12,2011,2,0,1,15,33,1,1
2462,36,994,0,1,1,0,11,11,2011,6,0,1,14,88,5,2
2463,36,994,1,1,1,0,11,11,2011,6,0,1,14,999,1,9
2464,36,995,0,1,1,0,2,12,2011,6,0,1,6,57,5,1
2465,36,995,0,2,1,0,2,12,2011,6,0,1,6,84,8,1
2466,36,995,1,1,1,0,2,12,2011,6,0,1,6,76,1,1
2467,36,996,1,1,2,0,7,12,2011,4,0,1,2,50,1,2
2468,36,996,1,2,2,0,7,12,2011,4,0,1,2,28,2,2
2469,36,996,1,3,2,0,7,12,2011,4,0,1,2,1,2,2
2470,36,997,1,1,1,0,3,12,2011,7,0,1,6,47,1,1
2471,36,998,0,1,2,0,7,12,2011,4,0,1,14,25,5,2
2472,36,998,1,1,2,0,7,12,2011,4,0,1,14,32,1,1
2473,36,998,1,2,2,0,7,12,2011,4,0,1,14,45,2,1
2474,36,999,1,1,1,0,19,12,2011,2,0,1,16,51,1,1
2475,36,999,2,1,1,0,19,12,2011,2,0,1,16,55,1,1
2476,36,999,2,2,1,0,19,12,2011,2,0,1,16,21,2,2
2477,36,1000,0,1,10,0,4,12,2011,1,0,1,13,93,5,2
2478,36,1000,1,1,10,0,4,12,2011,1,0,1,13,68,1,2
2479,36,1001,1,1,2,0,7,12,2011,4,0,1,14,51,1,2
2480,36,1001,2,1,2,0,7,12,2011,4,0,1,14,85,1,1
2481,36,1002,1,1,1,0,8,12,2011,5,0,1,14,17,1,2
2482,36,1002,2,1,1,0,8,12,2011,5,0,1,14,45,1,1
2483,36,1003,0,1,10,0,9,12,2011,6,0,1,16,999,5,1
2484,36,1003,1,1,10,0,9,12,2011,6,0,1,16,21,1,1
2485,36,1003,1,2,10,0,9,12,2011,6,0,1,16,21,2,2
2486,36,1004,0,1,10,0,20,12,2011,3,0,1,14,73,5,1
2487,36,1004,1,1,10,0,20,12,2011,3,0,1,14,43,1,1
2488,36,1005,0,1,1,0,15,12,2011,5,0,1,2,45,5,1
2489,36,1005,1,1,1,0,15,12,2011,5,0,1,2,64,1,1
2490,36,1006,1,1,10,2,20,12,2011,3,0,1,2,20,1,1
2491,36,1007,1,1,10,0,19,12,2011,2,0,1,1,37,1,1
2492,36,1007,2,1,10,0,19,12,2011,2,0,1,1,28,1,1
2493,36,1007,2,2,10,0,19,12,2011,2,0,1,1,49,2,1
2494,36,1008,0,1,1,0,15,12,2011,5,0,1,13,57,5,1
2495,36,1008,1,1,1,0,15,12,2011,5,0,1,13,24,1,2
2496,36,1008,1,2,1,0,15,12,2011,5,0,1,13,27,2,1
2497,36,1008,2,1,1,0,15,12,2011,5,0,1,13,59,1,1
2498,36,1008,2,2,1,0,15,12,2011,5,0,1,13,51,2,1
2499,36,1009,0,1,10,0,8,12,2011,5,0,1,13,64,5,2
2500,36,1009,1,1,10,0,8,12,2011,5,0,1,13,42,1,1
2501,36,1010,1,1,2,0,20,12,2011,3,0,1,6,18,1,1
2502,36,1010,1,2,2,0,20,12,2011,3,0,1,6,18,2,1
2503,36,1010,1,3,2,0,20,12,2011,3,0,1,6,19,2,1
2504,36,1010,1,4,2,0,20,12,2011,3,0,1,6,19,2,2
2505,36,1011,0,1,1,0,16,12,2011,6,0,1,13,999,6,1
2506,36,1011,1,1,1,0,16,12,2011,6,0,1,13,42,1,1
2507,36,1012,0,1,10,0,20,12,2011,3,0,1,6,85,5,2
2508,36,1012,1,1,10,0,20,12,2011,3,0,1,6,20,1,1
2509,36,1012,1,2,10,0,20,12,2011,3,0,1,6,19,2,1
2510,36,1013,0,1,1,0,18,9,2011,1,0,1,13,52,5,1
2511,36,1013,1,1,1,0,18,9,2011,1,0,1,13,52,1,1
2512,36,1014,0,1,1,0,25,10,2011,3,0,1,14,86,5,2
2513,36,1014,1,1,1,0,25,10,2011,3,0,1,14,61,1,1
2514,36,1015,0,1,1,0,11,7,2011,2,0,1,16,62,5,2
2515,36,1015,0,2,1,0,11,7,2011,2,0,1,16,15,5,2
2516,36,1015,1,1,1,0,11,7,2011,2,0,1,16,59,1,1
2517,36,1016,0,1,1,0,4,11,2011,6,0,1,13,88,5,1
2518,36,1016,1,1,1,0,4,11,2011,6,0,1,13,55,1,1
2519,36,1017,0,1,1,0,13,12,2011,3,0,1,16,23,5,1
2520,36,1017,1,1,1,0,13,12,2011,3,0,1,16,20,1,1
2521,36,1017,1,2,1,0,13,12,2011,3,0,1,16,10,2,1
2522,36,1018,1,1,10,0,21,12,2011,4,0,1,3,58,1,2
2523,36,1018,2,1,10,0,21,12,2011,4,0,1,3,28,1,2
2524,36,1019,0,1,1,0,3,12,2011,7,0,1,16,87,5,1
2525,36,1019,1,1,1,0,3,12,2011,7,0,1,16,64,1,2
2526,36,1020,0,1,2,0,21,12,2011,4,0,1,2,48,5,1
2527,36,1020,1,1,2,0,21,12,2011,4,0,1,2,42,1,1
2528,36,1021,1,1,2,10,21,12,2011,4,0,1,12,24,1,1
2529,36,1022,1,1,5,0,21,12,2011,4,0,1,16,84,1,2
2530,36,1022,1,2,5,0,21,12,2011,4,0,1,16,82,2,2
2531,36,1023,0,1,1,0,22,12,2011,5,0,1,13,82,5,1
2532,36,1023,1,1,1,0,22,12,2011,5,0,1,13,54,1,1
2533,36,1023,2,1,1,0,22,12,2011,5,0,1,13,999,1,9
2534,36,1024,1,1,10,0,23,12,2011,6,9,1,13,48,1,2
2535,36,1024,1,2,10,0,23,12,2011,6,9,1,13,49,2,1
2536,36,1024,1,3,10,0,23,12,2011,6,9,1,13,79,2,1
2537,36,1024,2,1,10,0,23,12,2011,6,9,1,13,19,1,2
2538,36,1024,2,2,10,0,23,12,2011,6,9,1,13,999,2,1
2539,36,1025,1,1,10,0,23,12,2011,6,9,1,5,41,1,1
2540,36,1026,1,1,4,0,23,12,2011,6,9,1,6,48,1,1
2541,36,1027,0,1,10,0,23,12,2011,6,0,1,14,67,5,1
2542,36,1027,1,1,10,0,23,12,2011,6,0,1,14,76,1,1
2543,36,1028,1,1,1,0,24,12,2011,7,9,1,5,60,1,1
2544,36,1029,1,1,10,0,25,12,2011,1,9,1,6,59,1,1
2545,36,1029,1,2,10,0,25,12,2011,1,9,1,6,51,2,2
2546,36,1029,2,1,10,0,25,12,2011,1,9,1,6,49,1,1
2547,36,1029,2,2,10,0,25,12,2011,1,9,1,6,46,2,2
2548,36,1029,2,3,10,0,25,12,2011,1,9,1,6,14,2,1
2549,36,1029,2,4,10,0,25,12,2011,1,9,1,6,9,2,1
2550,36,1030,1,1,1,0,22,12,2011,5,0,1,11,76,1,2
2551,36,1030,2,1,1,0,22,12,2011,5,0,1,11,53,1,1
2552,36,1030,2,2,1,0,22,12,2011,5,0,1,11,50,2,2
2553,36,1030,3,1,1,0,22,12,2011,5,0,1,11,33,1,1
2554,36,1031,1,1,10,0,26,12,2011,2,9,1,4,68,1,1
2555,36,1032,0,1,2,10,27,12,2011,3,0,1,14,76,5,2
2556,36,1032,1,1,2,10,27,12,2011,3,0,1,14,999,1,9
2557,36,1033,0,1,1,0,28,12,2011,4,0,1,16,82,5,1
2558,36,1033,1,1,1,0,28,12,2011,4,0,1,16,63,1,2
2559,36,1033,1,2,1,0,28,12,2011,4,0,1,16,38,2,2
2560,36,1034,1,1,1,0,29,12,2011,5,0,1,6,32,1,1
2561,36,1035,0,1,10,0,29,12,2011,5,0,1,13,21,5,1
2562,36,1035,1,1,10,0,29,12,2011,5,0,1,13,25,1,2
2563,36,1036,1,1,10,0,30,12,2011,6,0,2,3,23,1,1
2564,36,1036,1,2,10,0,30,12,2011,6,0,2,3,19,2,2
2565,36,1036,1,3,10,0,30,12,2011,6,0,2,3,18,2,2
2566,36,1036,1,4,10,0,30,12,2011,6,0,2,3,21,2,1
2567,36,1037,1,1,10,0,31,12,2011,7,10,1,3,60,1,1
2568,36,1037,2,1,10,0,31,12,2011,7,10,1,3,29,1,1
2569,36,1037,2,2,10,0,31,12,2011,7,10,1,3,38,2,2
2570,36,1037,2,3,10,0,31,12,2011,7,10,1,3,8,2,2
2571,36,1038,1,1,1,0,21,11,2011,2,0,1,3,28,1,2
2572,36,1039,0,1,1,0,13,12,2011,3,0,1,5,59,6,1
2573,36,1039,1,1,1,0,13,12,2011,3,0,1,5,19,1,1
2574,36,1040,1,1,2,0,25,12,2011,1,9,1,2,48,1,2
2575,36,1040,2,1,2,0,25,12,2011,1,9,1,2,51,1,1
2576,36,1040,2,2,2,0,25,12,2011,1,9,1,2,22,2,1
2577,36,1040,2,3,2,0,25,12,2011,1,9,1,2,21,2,2
2578,36,1041,0,1,1,0,16,12,2011,6,0,1,14,59,5,1
2579,36,1041,1,1,1,0,16,12,2011,6,0,1,14,28,1,1
2580,36,1042,0,1,1,0,26,10,2011,4,0,1,16,53,5,2
2581,36,1042,1,1,1,0,26,10,2011,4,0,1,16,77,1,2
2582,36,1043,0,1,2,10,21,12,2011,4,0,1,14,34,5,1
2583,36,1043,1,1,2,10,21,12,2011,4,0,1,14,40,1,2
2584,36,1043,1,2,2,10,21,12,2011,4,0,1,14,8,2,2
2585,36,1043,1,3,2,10,21,12,2011,4,0,1,14,7,2,1
2586,36,1044,0,1,10,0,31,12,2011,7,0,1,14,40,5,2
2587,36,1044,0,2,10,0,31,12,2011,7,0,1,14,62,5,2
2588,36,1044,1,1,10,0,31,12,2011,7,0,1,14,45,1,2
2589,36,1044,2,1,10,0,31,12,2011,7,0,1,14,4,3,2
2590,36,1045,1,1,2,0,6,12,2011,3,0,1,2,26,1,2
2591,36,1045,2,1,2,0,6,12,2011,3,0,1,2,81,1,1
2592,36,1046,0,1,1,0,26,12,2011,2,9,1,13,24,5,1
2593,36,1046,1,1,1,0,26,12,2011,2,9,1,13,999,1,9
2594,36,1047,1,1,1,0,22,12,2011,5,0,1,2,55,1,1
2595,36,1047,2,1,1,0,22,12,2011,5,0,1,2,67,1,2
2596,36,1048,1,1,10,2,15,12,2011,5,0,1,6,49,1,2
2597,36,1048,2,1,10,2,15,12,2011,5,0,1,6,70,1,1
2598,36,1049,0,1,10,0,31,12,2011,7,10,1,14,24,5,1
2599,36,1049,1,1,10,0,31,12,2011,7,10,1,14,45,1,1
2600,36,1050,1,1,1,0,9,12,2011,6,0,1,3,55,1,1
2601,36,1050,2,1,1,0,9,12,2011,6,0,1,3,24,1,2
2602,36,1050,2,2,1,0,9,12,2011,6,0,1,3,27,2,1
2603,36,1051,1,1,1,0,8,5,2011,1,0,1,12,25,1,1
2604,36,1052,0,1,1,0,1,11,2011,3,0,1,16,76,5,1
2605,36,1052,1,1,1,0,1,11,2011,3,0,1,16,80,1,2
2606,36,1053,0,1,1,0,27,5,2011,6,0,1,15,73,5,2
2607,36,1053,1,1,1,0,27,5,2011,6,0,1,15,49,1,1
2608,36,1054,0,1,1,0,4,11,2011,6,0,1,16,30,6,1
2609,36,1054,1,1,1,0,4,11,2011,6,0,1,16,32,1,1
2610,36,1055,0,1,1,0,6,11,2011,1,0,1,16,74,5,1
2611,36,1055,1,1,1,0,6,11,2011,1,0,1,16,54,1,2
2612,36,1056,1,1,1,0,26,6,2011,1,0,1,16,29,1,1
2613,36,1056,2,1,1,0,26,6,2011,1,0,1,16,48,1,2
2614,36,1056,2,2,1,0,26,6,2011,1,0,1,16,73,2,2
2615,36,1056,2,3,1,0,26,6,2011,1,0,1,16,49,2,1
2616,36,1057,0,1,1,0,1,7,2011,6,0,1,15,86,5,2
2617,36,1057,0,2,1,0,1,7,2011,6,0,1,15,61,5,1
2618,36,1057,1,1,1,0,1,7,2011,6,0,1,15,31,1,1
2619,36,1058,1,1,1,0,15,7,2011,6,0,1,14,50,1,1
2620,36,1058,2,1,1,0,15,7,2011,6,0,1,14,34,1,1
2621,36,1059,1,1,1,0,16,10,2011,1,0,1,13,999,1,9
2622,36,1059,1,2,1,0,16,10,2011,1,0,1,13,40,2,2
2623,36,1060,0,1,2,10,6,12,2011,3,0,1,13,70,5,1
2624,36,1060,1,1,2,10,6,12,2011,3,0,1,13,43,1,1
2625,36,1061,0,1,1,0,16,12,2011,6,0,1,13,17,5,1
2626,36,1061,1,1,1,0,16,12,2011,6,0,1,13,46,1,1
2627,36,1062,0,1,1,0,25,7,2011,2,0,1,15,52,5,1
2628,36,1062,1,1,1,0,25,7,2011,2,0,1,15,999,1,9
2629,36,1063,0,1,1,0,1,12,2011,5,0,1,16,68,5,2
2630,36,1063,1,1,1,0,1,12,2011,5,0,1,16,46,1,1
2631,36,1064,0,1,1,10,1,7,2011,6,0,1,15,56,5,1
2632,36,1064,1,1,1,10,1,7,2011,6,0,1,15,86,1,1
2633,36,1064,1,2,1,10,1,7,2011,6,0,1,15,39,2,1
2634,36,1064,1,3,1,10,1,7,2011,6,0,1,15,58,2,1
2635,36,1064,1,4,1,10,1,7,2011,6,0,1,15,73,2,1
2636,36,1065,1,1,10,2,7,12,2011,4,0,1,14,60,1,1
2637,36,1065,1,2,10,2,7,12,2011,4,0,1,14,79,2,2
2638,36,1065,2,1,10,2,7,12,2011,4,0,1,14,34,1,1
2639,36,1065,2,2,10,2,7,12,2011,4,0,1,14,38,2,1
2640,36,1066,0,1,10,0,25,12,2011,1,9,1,13,37,5,2
2641,36,1066,1,1,10,0,25,12,2011,1,9,1,13,999,1,9
2642,36,1067,1,1,1,0,19,11,2011,7,0,1,11,37,1,1
2643,36,1067,1,2,1,0,19,11,2011,7,0,1,11,43,2,1
2644,36,1067,1,3,1,0,19,11,2011,7,0,1,11,36,2,2
2645,36,1067,1,4,1,0,19,11,2011,7,0,1,11,44,2,1
2646,36,1067,1,5,1,0,19,11,2011,7,0,1,11,33,2,1
2647,36,1067,2,1,1,0,19,11,2011,7,0,1,11,36,1,1
2648,36,1068,0,1,1,0,20,8,2011,7,0,1,16,21,6,1
2649,36,1068,1,1,1,0,20,8,2011,7,0,1,16,43,1,1
2650,36,1069,0,1,1,0,7,10,2011,6,0,1,14,50,5,1
2651,36,1069,1,1,1,0,7,10,2011,6,0,1,14,30,1,1
2652,36,1069,1,2,1,0,7,10,2011,6,0,1,14,33,2,1
2653,36,1070,1,1,1,0,10,10,2011,2,0,1,16,29,1,1
2654,36,1070,2,1,1,0,10,10,2011,2,0,1,16,19,1,1
2655,36,1070,3,1,1,0,10,10,2011,2,0,1,16,29,1,1
2656,36,1071,0,1,1,0,24,10,2011,2,0,1,14,43,5,1
2657,36,1071,1,1,1,0,24,10,2011,2,0,1,14,39,1,1
2658,36,1072,0,1,1,0,3,11,2011,5,0,1,12,30,5,1
2659,36,1072,1,1,1,0,3,11,2011,5,0,1,12,999,1,9
2660,36,1072,2,1,1,0,3,11,2011,5,0,1,12,57,1,1
2661,36,1073,1,1,1,0,13,11,2011,1,0,1,11,70,1,1
2662,36,1073,1,2,1,0,13,11,2011,1,0,1,11,38,2,1
2663,36,1073,2,1,1,0,13,11,2011,1,0,1,11,29,1,1
2664,36,1074,0,1,2,10,6,12,2011,3,0,1,16,80,5,1
2665,36,1074,1,1,2,10,6,12,2011,3,0,1,16,21,1,1
2666,36,1075,1,1,1,0,17,12,2011,7,0,1,13,26,1,1
2667,36,1075,1,2,1,0,17,12,2011,7,0,1,13,24,2,1
2668,36,1075,1,3,1,0,17,12,2011,7,0,1,13,25,2,1
2669,36,1075,1,4,1,0,17,12,2011,7,0,1,13,21,2,2
2670,36,1075,1,5,1,0,17,12,2011,7,0,1,13,21,2,2
2671,36,1076,0,1,2,10,21,12,2011,4,0,1,16,88,5,1
2672,36,1076,1,1,2,10,21,12,2011,4,0,1,16,82,1,1
2673,36,1077,1,1,1,0,22,12,2011,5,0,1,11,25,1,2
2674,36,1077,2,1,1,0,22,12,2011,5,0,1,11,32,1,1
2675,36,1077,2,2,1,0,22,12,2011,5,0,1,11,29,2,2
2676,36,1077,2,3,1,0,22,12,2011,5,0,1,11,51,2,2
2677,36,1077,2,4,1,0,22,12,2011,5,0,1,11,5,2,2
2678,36,1077,2,5,1,0,22,12,2011,5,0,1,11,2,2,1
2679,36,1077,3,1,1,0,22,12,2011,5,0,1,11,37,1,2
2680,36,1078,0,1,1,0,13,9,2011,3,0,1,13,22,5,1
2681,36,1078,1,1,1,0,13,9,2011,3,0,1,13,55,1,1
2682,36,1079,1,1,1,0,5,11,2011,7,0,2,3,39,1,1
2683,36,1079,1,2,1,0,5,11,2011,7,0,2,3,50,2,1
2684,36,1079,2,1,1,0,5,11,2011,7,0,2,3,61,1,1
2685,36,1079,2,2,1,0,5,11,2011,7,0,2,3,57,2,2
2686,36,1080,0,1,10,2,21,12,2011,4,0,1,16,59,5,1
2687,36,1080,1,1,10,2,21,12,2011,4,0,1,16,999,1,9
2688,36,1081,1,1,1,0,12,12,2011,2,0,1,11,47,1,1
2689,36,1081,1,2,1,0,12,12,2011,2,0,1,11,50,2,1
2690,36,1081,1,3,1,0,12,12,2011,2,0,1,11,47,2,2
2691,36,1081,1,4,1,0,12,12,2011,2,0,1,11,33,2,2
2692,36,1081,1,5,1,0,12,12,2011,2,0,1,11,40,2,2
2693,36,1081,2,1,1,0,12,12,2011,2,0,1,11,46,1,1
2694,36,1081,3,1,1,0,12,12,2011,2,0,1,11,27,1,1
2695,36,1082,0,1,1,0,19,11,2011,7,0,1,13,53,5,1
2696,36,1082,1,1,1,0,19,11,2011,7,0,1,13,31,1,2
2697,36,1082,2,1,1,0,19,11,2011,7,0,1,13,30,1,1
2698,36,1082,2,2,1,0,19,11,2011,7,0,1,13,20,2,1
2699,36,1083,0,1,1,0,9,9,2011,6,0,1,16,81,5,1
2700,36,1083,1,1,1,0,9,9,2011,6,0,1,16,38,1,1
2701,36,1084,1,1,10,2,25,8,2011,5,0,1,5,80,1,2
2702,36,1085,1,1,1,0,6,8,2011,7,0,1,15,50,1,1
2703,36,1086,1,1,10,0,13,7,2011,4,0,1,4,28,1,2
2704,36,1086,2,1,10,0,13,7,2011,4,0,1,4,86,1,1
2705,36,1087,1,1,1,0,8,12,2011,5,0,1,6,25,1,1
2706,36,1088,1,1,10,0,4,6,2011,7,0,1,14,91,1,1
2707,36,1088,1,2,10,0,4,6,2011,7,0,1,14,86,2,2
2708,36,1088,1,3,10,0,4,6,2011,7,0,1,14,16,2,2
2709,36,1088,1,4,10,0,4,6,2011,7,0,1,14,16,2,2
2710,36,1088,2,1,10,0,4,6,2011,7,0,1,14,62,1,2
2711,36,1089,1,1,1,0,26,4,2011,3,0,1,14,63,1,2
2712,36,1089,2,1,1,0,26,4,2011,3,0,1,14,18,1,2
2713,36,1089,3,1,1,0,26,4,2011,3,0,1,14,70,1,2
2714,36,1090,1,1,10,2,23,4,2011,7,0,1,5,70,1,2
2715,36,1091,1,1,1,0,15,11,2011,3,0,1,11,46,1,1
2716,36,1091,2,1,1,0,15,11,2011,3,0,1,11,42,1,1
2717,36,1091,3,1,1,0,15,11,2011,3,0,1,11,999,1,1
2718,36,1091,3,2,1,0,15,11,2011,3,0,1,11,999,2,2
2719,36,1091,4,1,1,0,15,11,2011,3,0,1,11,999,1,9
2720,36,1092,1,1,1,0,30,3,2011,4,0,1,3,81,1,1
2721,36,1092,1,2,1,0,30,3,2011,4,0,1,3,79,2,2
2722,36,1092,2,1,1,0,30,3,2011,4,0,1,3,52,1,1
2723,36,1093,1,1,1,0,1,7,2011,6,0,1,2,58,1,1
2724,36,1093,2,1,1,0,1,7,2011,6,0,1,2,47,1,1
2725,36,1094,0,1,1,0,3,11,2011,5,0,1,13,76,5,1
2726,36,1094,1,1,1,0,3,11,2011,5,0,1,13,61,1,1
2727,36,1095,0,1,1,0,7,11,2011,2,0,1,14,92,5,1
2728,36,1095,1,1,1,0,7,11,2011,2,0,1,14,75,1,1
2729,36,1096,1,1,1,0,8,10,2011,7,0,1,13,23,1,1
2730,36,1096,1,2,1,0,8,10,2011,7,0,1,13,21,2,2
2731,36,1096,1,3,1,0,8,10,2011,7,0,1,13,1,2,2
2732,36,1096,2,1,1,0,8,10,2011,7,0,1,13,40,1,1
